Wavelength,mV_136,mV_118,mV_96,mV_93,mV_80,mV_70,mV_64,mV_60,mV_60,mV_50,mV_50,mV_43,mV_40,mV_31,mV_25,mV_25,mV_18,mV_0,mV_-2,mV_-5,mV_-9,mV_-11,mV_-15,mV_-22,mV_-22,mV_-26,mV_-33,mV_-33,mV_-34,mV_-41,mV_-48,mV_-49,mV_-49,mV_-56,mV_-57,mV_-58,mV_-65,mV_-71,mV_-75,mV_-76,mV_-83,mV_-90,mV_-92,mV_-101,mV_-110,mV_-119,mV_-126,mV_-133,mV_-140,mV_-145,mV_-146,mV_-147,mV_-150,mV_-156,mV_-157,mV_-161,mV_-167,mV_-168,mV_-174,mV_-176,mV_-195,mV_-197,mV_-200,mV_-207,mV_-215,mV_-217,mV_-222,mV_-228,mV_-230,mV_-236,mV_-238,mV_-240,mV_-248,mV_-248,mV_-250,mV_-256,mV_-258,mV_-259,mV_-261,mV_-269,mV_-271,mV_-274,mV_-282,mV_-282,mV_-288,mV_-290,mV_-297,mV_-297,mV_-304
420.9356079,0.788472354,0.78500998,0.767081201,0.771933258,0.763845742,0.631618023,0.751978278,0.754364193,0.629304826,0.636231184,0.621474028,0.748535156,0.627389789,0.741011143,0.625540495,0.622670531,0.624871969,0.625756443,0.733914018,0.624550223,0.625092208,0.728343964,0.617454469,0.625514925,0.618619621,0.719287932,0.716604054,0.627230227,0.616508544,0.631795585,0.705900371,0.635745049,0.618792951,0.70403409,0.640462041,0.617738485,0.69922334,0.644504368,0.689332366,0.632658303,0.652359784,0.690468192,0.656694531,0.661177158,0.666084111,0.674441814,0.681296468,0.687931299,0.693594277,0.702052891,0.750047088,0.790799141,0.710208893,0.749767959,0.716044366,0.716267049,0.74974364,0.719009042,0.739627659,0.737828851,0.85946852,0.790534139,0.762197197,0.831214309,0.768534362,0.843254566,0.857757747,0.855404198,0.762944639,0.868191302,0.869427621,0.756859541,0.868549407,0.87164551,0.756500423,0.879617989,0.756013513,0.876359701,0.882896721,0.758765578,0.89264667,0.882019043,0.901901007,0.772012115,0.902520239,0.901964426,0.91596508,0.790645182,0.924569726
420.0142517,0.830885649,0.827373564,0.811579645,0.815968037,0.807065666,0.661097884,0.793649137,0.797927558,0.657496572,0.66572696,0.65113312,0.791854382,0.656680763,0.783511698,0.655270159,0.652948618,0.655286253,0.653505564,0.776709259,0.652665794,0.653219581,0.768090189,0.646648645,0.6551705,0.646283329,0.759570062,0.752879083,0.654701293,0.643452883,0.658775628,0.741239071,0.663870394,0.645944178,0.74001962,0.668574631,0.643189311,0.730395973,0.671496689,0.722859979,0.652190507,0.679013073,0.720526934,0.681880593,0.686752737,0.687568247,0.692255259,0.695789099,0.701447845,0.705231905,0.710626245,0.71922046,0.776565433,0.715743005,0.718357027,0.719548285,0.72017926,0.716979623,0.722427368,0.711554229,0.733989716,0.814750433,0.765200973,0.723523974,0.787109494,0.723225474,0.796451271,0.811746359,0.806824684,0.725836098,0.817220628,0.816585958,0.710105062,0.81473279,0.81834954,0.708511233,0.820670009,0.706904411,0.81937474,0.823866129,0.70766145,0.829736769,0.82500416,0.843494475,0.720039904,0.84240675,0.842071176,0.855206192,0.744497716,0.862911463
418.9391785,0.876909494,0.873028576,0.854302466,0.85914433,0.849202991,0.690749526,0.835890889,0.841747403,0.686440706,0.694731653,0.675370097,0.832740724,0.684098482,0.823999465,0.683226347,0.680011809,0.682110608,0.679838836,0.817521811,0.677097797,0.679720938,0.809294701,0.67226994,0.68100673,0.671032846,0.798212469,0.790861547,0.682374597,0.670994401,0.684927523,0.776963294,0.691635191,0.669474244,0.771027625,0.693884134,0.666425586,0.762307525,0.698288679,0.752445579,0.668673933,0.703518987,0.747553349,0.704457581,0.70508033,0.707211375,0.710144937,0.710907877,0.713377476,0.715609908,0.718148768,0.683103025,0.763016105,0.719363689,0.68651861,0.722124875,0.721966088,0.685139418,0.725266874,0.683122516,0.730483651,0.771729231,0.741006494,0.681335032,0.747333884,0.67853123,0.750712454,0.769845843,0.754583299,0.679562807,0.761143208,0.761774004,0.665283859,0.761718571,0.759283483,0.660378516,0.76206249,0.656901419,0.762111783,0.763414502,0.658691466,0.769392073,0.76280272,0.781247079,0.671557188,0.780171633,0.780706823,0.794409871,0.691846669,0.804027259
418.0175171,0.907460749,0.9033072,0.884951174,0.889149904,0.878300905,0.711513639,0.864920735,0.871302664,0.706140876,0.713744462,0.69599998,0.863081873,0.703101873,0.853015184,0.701059282,0.698706567,0.699986994,0.698286414,0.841073692,0.695397139,0.697000742,0.835167646,0.690886736,0.700260758,0.689730048,0.823669851,0.816205025,0.70094502,0.687790752,0.704455316,0.801736593,0.708345294,0.686795294,0.795668244,0.712586463,0.682223201,0.787250996,0.715100646,0.772926688,0.680520117,0.72059685,0.767613411,0.720190167,0.720675767,0.71950984,0.720792294,0.720308602,0.721364498,0.722062409,0.722087264,0.659463167,0.751446486,0.721901774,0.663171232,0.722349644,0.722423434,0.661507785,0.726305485,0.663613081,0.726745188,0.738777101,0.72271359,0.652739286,0.718379378,0.650066972,0.718811393,0.735580623,0.716788828,0.64297694,0.723998189,0.719268024,0.629742026,0.722730458,0.719545603,0.62607038,0.71877408,0.622227371,0.720021844,0.720896125,0.62397033,0.726947427,0.720868707,0.737557054,0.634892106,0.732840657,0.740615368,0.746853828,0.658449471,0.760512948
416.9420776,0.938074112,0.932584345,0.915749431,0.919469714,0.908379793,0.728581131,0.894784808,0.899894416,0.724206567,0.729549885,0.713106751,0.893334985,0.720974028,0.88177532,0.719620943,0.71515739,0.717706502,0.717681646,0.871417463,0.709594429,0.715669632,0.862397373,0.707890511,0.717556,0.70587641,0.848204136,0.841834426,0.717969418,0.704818726,0.721138358,0.823437333,0.726566732,0.703556955,0.817777813,0.728736758,0.69860673,0.806554079,0.731838524,0.792508841,0.691018701,0.734162331,0.784645557,0.734577358,0.734334469,0.731854796,0.730403721,0.728552878,0.727980137,0.726206124,0.725368738,0.63477397,0.741068661,0.721988142,0.636399448,0.721196473,0.721206844,0.63550961,0.724503994,0.640339315,0.720607996,0.703943074,0.702325046,0.620377362,0.6878438,0.613947332,0.683696151,0.702837765,0.676840544,0.603144705,0.68685472,0.678520262,0.595496535,0.680885911,0.677394748,0.589608848,0.67338419,0.582762539,0.678587139,0.672832489,0.584881902,0.679649949,0.675711811,0.688474119,0.597522795,0.690803468,0.694433689,0.703884363,0.621391058,0.712461293
416.0200806,0.960196853,0.954807639,0.937768698,0.941651225,0.930995822,0.742394149,0.916267335,0.921278596,0.736344397,0.740859509,0.727445662,0.914630652,0.734439313,0.904013753,0.732539654,0.727549613,0.730814278,0.733165503,0.889717698,0.721294761,0.729222298,0.882005274,0.720288992,0.72958076,0.718754292,0.868009985,0.860261798,0.732814193,0.716589987,0.733802795,0.84162432,0.739714801,0.715029717,0.833080232,0.740772307,0.709537327,0.822337866,0.742722213,0.807970762,0.698269606,0.746386111,0.798641861,0.745577931,0.743245065,0.739810169,0.737450004,0.733902574,0.731985748,0.72817421,0.725053728,0.612465382,0.730410218,0.7205562,0.61418283,0.718966305,0.718978226,0.611940444,0.722180426,0.619818389,0.714609385,0.673886955,0.683217764,0.591379523,0.659053147,0.58523643,0.652024806,0.672240019,0.642670691,0.574238718,0.649023652,0.642255843,0.562561691,0.645382404,0.634133101,0.55719322,0.634714961,0.551372767,0.639297724,0.635143399,0.552336693,0.638160944,0.63369,0.64587754,0.567765415,0.647865653,0.652503312,0.665167332,0.591419995,0.675516069
414.9442749,0.979041159,0.973894656,0.956537306,0.95933795,0.949755311,0.754668415,0.934561193,0.940056205,0.747364342,0.750348508,0.737383544,0.933445156,0.746436894,0.921469629,0.742246807,0.738014042,0.741482019,0.743324041,0.907286048,0.731907666,0.739999533,0.899758458,0.730085433,0.739768863,0.728479683,0.883257031,0.876327336,0.741960228,0.726355434,0.743741453,0.854851902,0.748588204,0.723160923,0.846263707,0.750516355,0.718548358,0.835136056,0.753709495,0.820459068,0.703179896,0.753756285,0.808459878,0.753506184,0.74959141,0.745880544,0.741356969,0.736385346,0.733471811,0.728052139,0.724057317,0.585432947,0.718108654,0.716277778,0.588971019,0.713314831,0.713236332,0.586428583,0.716877639,0.597007036,0.705661714,0.640388727,0.661381424,0.561930835,0.626388013,0.552330971,0.617131174,0.635751963,0.603889883,0.537511885,0.609705269,0.599918842,0.529432058,0.603501856,0.59435153,0.523109138,0.593983471,0.515725136,0.596951485,0.592296183,0.517674029,0.595708668,0.591561019,0.602481186,0.534843743,0.604589999,0.610487819,0.62119925,0.559492827,0.634296179
414.0220032,0.98654443,0.982438982,0.964528382,0.965404272,0.958760262,0.759366393,0.942729592,0.946793497,0.751470506,0.752792776,0.740922034,0.941309214,0.750235081,0.928922236,0.745700181,0.741420209,0.746161342,0.74888742,0.914793074,0.73484838,0.743610263,0.904986262,0.733493686,0.742472053,0.730932772,0.890081883,0.882896125,0.744473696,0.729545891,0.747520089,0.860330761,0.750479937,0.725913763,0.850208342,0.753411293,0.72061187,0.841027141,0.756131947,0.823962152,0.702771425,0.756495714,0.81120038,0.755345702,0.750145972,0.74567008,0.739791215,0.734405518,0.729935765,0.724277198,0.71908474,0.565142214,0.707123518,0.709537506,0.569892883,0.707016945,0.706782579,0.567422986,0.710285902,0.580628395,0.696187258,0.614529967,0.643113673,0.539177716,0.603231788,0.530570388,0.59172678,0.612991452,0.577690899,0.51356554,0.583283424,0.570997119,0.504178762,0.576321006,0.564049482,0.498140246,0.561170816,0.491100907,0.569449008,0.55907774,0.493293464,0.563134611,0.560886622,0.573049545,0.511581779,0.572189629,0.581110835,0.59254086,0.537234783,0.607228994
412.9458313,0.988848627,0.983834922,0.966330349,0.964642525,0.960552752,0.75768894,0.944348395,0.947183609,0.750209987,0.749809027,0.738943994,0.942203641,0.748396933,0.929477096,0.74492985,0.738844216,0.744101584,0.747968376,0.913631201,0.732555211,0.741840422,0.905538619,0.731957912,0.740636289,0.729182422,0.889780045,0.880316794,0.742944658,0.728245854,0.746452272,0.85881114,0.748201668,0.722827077,0.849444211,0.75217706,0.718028128,0.839123189,0.753686369,0.821718454,0.698000073,0.753085792,0.808669806,0.752317488,0.746578634,0.741702199,0.735652685,0.728815377,0.724211454,0.716837645,0.711039364,0.545515001,0.692459047,0.702022255,0.549897552,0.697262466,0.69710058,0.548607409,0.700129807,0.56281811,0.684098721,0.591734707,0.624515295,0.517325044,0.579715192,0.508327961,0.566500723,0.58758843,0.550593913,0.491065264,0.555730045,0.543163419,0.481794417,0.549487233,0.535153031,0.473928601,0.53191334,0.468185097,0.541195929,0.530819833,0.470132738,0.533820987,0.533457637,0.542725802,0.489721566,0.545129776,0.555197358,0.566758096,0.517485321,0.581829906
412.0232239,0.985611498,0.980331719,0.963397741,0.958319247,0.958070576,0.755642593,0.941621959,0.944312215,0.747445703,0.747248292,0.736165345,0.939875066,0.746301591,0.926933944,0.742168844,0.736804485,0.742341578,0.745489478,0.910463214,0.730311453,0.738827288,0.901893675,0.728445768,0.738087893,0.726592362,0.88642478,0.877903521,0.739966691,0.725092053,0.742120206,0.856074214,0.743987262,0.718883276,0.845404506,0.748280644,0.714793682,0.836544871,0.75100416,0.817508638,0.694146872,0.749431908,0.804755867,0.748546541,0.743154228,0.737035513,0.73036319,0.723083854,0.717741609,0.710009992,0.704092741,0.534046471,0.68237257,0.694958866,0.538989961,0.6904248,0.68914938,0.536654949,0.693280876,0.552379191,0.675546825,0.57771194,0.613329351,0.504918695,0.566513419,0.495877355,0.552606404,0.572880983,0.53523463,0.477611005,0.539761663,0.52793479,0.470123857,0.53264612,0.518864453,0.461330116,0.514858902,0.455018967,0.524430871,0.513869166,0.457184643,0.517038465,0.517807961,0.52792871,0.478116214,0.529042721,0.540336072,0.551870823,0.507951558,0.56829071
410.9466858,0.97592175,0.971745789,0.953642249,0.947746933,0.948757231,0.747720063,0.931729317,0.934789658,0.739955068,0.738230407,0.727734745,0.930383444,0.738525748,0.916568697,0.734316587,0.728400111,0.733290732,0.735895395,0.900491595,0.722085536,0.730937421,0.891948104,0.7200284,0.730553448,0.717587769,0.875650168,0.867143989,0.731640697,0.715858877,0.734021246,0.846460283,0.734731019,0.711173356,0.836375713,0.73967725,0.706755936,0.826267302,0.742218733,0.809513629,0.683634758,0.74030447,0.7958951,0.738796949,0.733318985,0.727945447,0.720125735,0.713359177,0.707882524,0.699053109,0.693441629,0.520512462,0.667547822,0.683000267,0.523349464,0.678118944,0.677170157,0.522652924,0.681989968,0.538477182,0.663613379,0.559224606,0.598737061,0.490151227,0.54988426,0.479112238,0.53496325,0.553964257,0.517119288,0.462990582,0.521269441,0.508832574,0.453300327,0.513151348,0.499349803,0.445267826,0.494691581,0.441107035,0.50520426,0.4944022,0.44341132,0.497428298,0.500316441,0.508745432,0.46495992,0.512020767,0.524099946,0.535891116,0.496943653,0.553980768
410.0237732,0.960915268,0.956689775,0.939115942,0.932137251,0.933807254,0.735521972,0.916267216,0.919901967,0.728304148,0.727024019,0.715737283,0.915693343,0.726704478,0.901250005,0.72183764,0.716250718,0.722100318,0.723103941,0.884497225,0.710833669,0.718437672,0.876261115,0.707228363,0.71868366,0.706527293,0.859673142,0.851356864,0.718588769,0.703520894,0.722523272,0.829758465,0.722245157,0.697548032,0.820722818,0.727607667,0.694366634,0.812172592,0.729605913,0.79483366,0.672314823,0.726665437,0.781578124,0.726757169,0.720427334,0.714598835,0.706989229,0.698981762,0.69411999,0.686335325,0.679114699,0.507273614,0.651411355,0.66917485,0.510327637,0.665021479,0.663686276,0.509879708,0.666986227,0.52561909,0.649483085,0.543810427,0.582774937,0.477436334,0.534594059,0.465586722,0.519973457,0.538288832,0.501483202,0.450283498,0.505515456,0.492777884,0.440863133,0.497085989,0.483862937,0.432321727,0.480243772,0.42922309,0.488827378,0.478568167,0.43205139,0.482024521,0.485150009,0.494615465,0.457796246,0.498207808,0.511761487,0.524390996,0.490188956,0.543963909
408.9468689,0.940988958,0.936131895,0.918781996,0.912255168,0.912760258,0.718033433,0.895206094,0.898955703,0.712869167,0.709134221,0.700855851,0.895421505,0.71033597,0.880076051,0.707610011,0.700723529,0.705923319,0.706780791,0.862322509,0.694315374,0.70247221,0.856316388,0.692630887,0.70250231,0.691227496,0.839194715,0.832054615,0.70352149,0.687674582,0.70505178,0.810400963,0.706849217,0.683268726,0.801506162,0.711041689,0.679234564,0.793539286,0.712754488,0.777105868,0.658259749,0.710146189,0.76304549,0.710882604,0.70465368,0.698246479,0.691199601,0.683600426,0.678316653,0.670733273,0.664210141,0.495233148,0.633629262,0.653502047,0.499161482,0.647978902,0.64686507,0.498137415,0.651177287,0.513699055,0.633784711,0.529516578,0.567865431,0.466757715,0.520248115,0.453451127,0.505983293,0.523739398,0.488771349,0.438584268,0.491484612,0.479785413,0.429826677,0.483640581,0.470793217,0.423230648,0.466187954,0.419664919,0.475794435,0.465670615,0.423817039,0.470893651,0.474059612,0.483547211,0.451322854,0.48802352,0.502999485,0.5163095,0.487787217,0.537768185
408.0236816,0.922599733,0.916921258,0.899366736,0.893079162,0.894877613,0.704663932,0.876941443,0.880430579,0.696887851,0.696147025,0.685773253,0.876067519,0.696931899,0.860518873,0.691717148,0.685558558,0.692149162,0.691994011,0.842897534,0.679586828,0.68744725,0.836029649,0.678042293,0.687530577,0.676289678,0.819842458,0.813311219,0.687664866,0.672060967,0.690806866,0.791499674,0.694471479,0.668321788,0.783138514,0.697046459,0.664317966,0.776120961,0.697928488,0.759710193,0.643397808,0.695255995,0.745348096,0.69555229,0.68950522,0.684459508,0.676118851,0.669121623,0.663695395,0.65714103,0.650217891,0.486804634,0.618315578,0.64038384,0.492000967,0.635665774,0.633730888,0.489786446,0.636981309,0.504961789,0.621254861,0.520007551,0.557788014,0.459854573,0.510531664,0.446386397,0.497153074,0.514015079,0.479674935,0.431926698,0.482696086,0.47154513,0.422881752,0.475105643,0.461972743,0.416654378,0.458628118,0.412926346,0.467875749,0.457456499,0.419629157,0.463168383,0.467700154,0.477502465,0.449785888,0.482886404,0.498564333,0.513150692,0.487961799,0.536039949
406.9464111,0.900499165,0.895066202,0.877818167,0.870681644,0.872981072,0.688357472,0.855440974,0.856679618,0.681384802,0.681247652,0.669849098,0.855559945,0.681163788,0.838478804,0.674833834,0.67038393,0.67647785,0.675458252,0.820928097,0.663912118,0.671511591,0.813143432,0.661764324,0.671999335,0.661641717,0.798583388,0.790918171,0.67046231,0.657286704,0.674951434,0.771720588,0.68375665,0.652161896,0.76279664,0.679901481,0.649598301,0.755823076,0.681829035,0.739495695,0.628004491,0.679608345,0.726640165,0.679352641,0.672947586,0.668289483,0.660942555,0.65427947,0.647555828,0.64109385,0.636044622,0.478974611,0.601616681,0.625636876,0.483322799,0.621867955,0.619257867,0.480269373,0.623298168,0.497179627,0.607320368,0.51113689,0.547038794,0.452527642,0.501915216,0.440429449,0.488240093,0.504819274,0.47200051,0.426168114,0.475495189,0.464544624,0.417140156,0.467201442,0.455087423,0.412184537,0.451715767,0.407686204,0.460097432,0.450844586,0.417667329,0.457278013,0.462228864,0.473175764,0.446652353,0.479048908,0.496409833,0.51156199,0.489405483,0.53544426
406.0228882,0.882011592,0.877120495,0.858378112,0.852087855,0.855271459,0.675550044,0.836855471,0.838292182,0.667691469,0.667369604,0.654937446,0.835780442,0.667901397,0.818369746,0.660477936,0.654929876,0.662479997,0.660751998,0.802026153,0.648974538,0.657476723,0.795379281,0.646942198,0.658059359,0.648834527,0.780096412,0.772290885,0.656128943,0.642624795,0.66142565,0.754612446,0.670212567,0.63984251,0.74538672,0.666221917,0.635494113,0.739352107,0.66767323,0.723478794,0.614806473,0.665870428,0.712156534,0.663676024,0.660253823,0.654616714,0.64797914,0.640290797,0.636801481,0.628936589,0.623131573,0.473296851,0.588333666,0.613554657,0.477893084,0.609022558,0.607082546,0.474258274,0.610942543,0.49021849,0.595928967,0.504102826,0.538057387,0.447265357,0.495225817,0.435884923,0.482366562,0.498203814,0.466468751,0.42141214,0.469525546,0.459016532,0.413514644,0.462121815,0.4506827,0.409068465,0.447019607,0.40437907,0.455431908,0.447051138,0.416746885,0.453616887,0.457787544,0.470886022,0.444780618,0.477743834,0.495045424,0.511395097,0.491711199,0.536057115
404.945282,0.857038319,0.852496207,0.833989084,0.82705456,0.829035282,0.659865975,0.811412394,0.812599301,0.649454057,0.647922337,0.637571573,0.810280621,0.649781644,0.792355776,0.641340017,0.63599968,0.643652499,0.641022921,0.77640146,0.630561471,0.640474558,0.769304037,0.628308415,0.639206827,0.630758703,0.755247712,0.74833262,0.638179421,0.624327838,0.642805755,0.729821563,0.647013068,0.62209791,0.721930146,0.647420824,0.616210938,0.71605444,0.647900641,0.70233649,0.598320127,0.646689773,0.689483404,0.645608246,0.641887128,0.636576653,0.629551053,0.623578429,0.618961155,0.612279952,0.607111991,0.464892536,0.569612145,0.598077536,0.468621969,0.59421128,0.591416597,0.466966867,0.595172048,0.481019527,0.580977202,0.495827436,0.526277363,0.440760225,0.486448675,0.429531276,0.47440964,0.489441931,0.459451675,0.417307317,0.462598741,0.452989578,0.408892334,0.455616117,0.444525659,0.405707836,0.442172825,0.400575757,0.448764801,0.442307055,0.415515274,0.449668378,0.452917337,0.467902094,0.44459492,0.475743145,0.493914574,0.511695266,0.494105429,0.537667811
404.0214539,0.835348308,0.831181347,0.812282801,0.805637598,0.806993961,0.641032219,0.791313589,0.791005373,0.631868422,0.631947458,0.620094538,0.787757039,0.63307941,0.770218432,0.624122083,0.618001461,0.626640797,0.623293459,0.75179702,0.613285005,0.620909393,0.746560276,0.611013055,0.621023774,0.611476541,0.731757164,0.72561419,0.620099008,0.606879056,0.626180768,0.707962096,0.626839519,0.604508162,0.699974358,0.629371226,0.599777103,0.694113851,0.630401671,0.681393862,0.58315891,0.629515946,0.669946313,0.628046751,0.623703599,0.61907053,0.611953616,0.607443512,0.602773309,0.595813394,0.591094375,0.457890809,0.553997099,0.583028317,0.461349934,0.578651905,0.576786637,0.458888382,0.579843044,0.472568512,0.566904247,0.48732248,0.515187919,0.434643298,0.478163332,0.424221188,0.46729964,0.481989294,0.452710509,0.413192242,0.456615359,0.446838558,0.40533641,0.448976189,0.439756811,0.402381688,0.436926872,0.397226065,0.443344772,0.437573046,0.413081825,0.445911229,0.448510915,0.464942247,0.444726855,0.474355549,0.493175745,0.511607885,0.497228116,0.538556576
402.943512,0.815573931,0.810227573,0.791192651,0.78413868,0.786011398,0.623852253,0.771728218,0.769251227,0.615975738,0.61402601,0.601177812,0.765398562,0.615385234,0.746750832,0.608685732,0.600733578,0.608923018,0.604996741,0.728894055,0.597591162,0.603690684,0.722166061,0.595540941,0.605095863,0.593688726,0.7092309,0.702641666,0.603428721,0.590804279,0.607060671,0.687341213,0.608425498,0.588579238,0.679109871,0.611838222,0.583478093,0.67320478,0.61283195,0.660390377,0.566794813,0.612191856,0.650201917,0.610463023,0.606974423,0.602381825,0.596410394,0.592195988,0.585772157,0.58069396,0.576607704,0.450118184,0.539322674,0.568000794,0.452688396,0.565096021,0.562387347,0.451329261,0.566491544,0.464278519,0.552859724,0.478527844,0.504596353,0.428376287,0.469654471,0.417997539,0.458876282,0.473661989,0.4456743,0.408920884,0.448951662,0.440852314,0.402425498,0.443232924,0.433512121,0.398510128,0.431166112,0.393682569,0.437560052,0.432370484,0.409348875,0.44151175,0.443181336,0.461177498,0.443956465,0.471709967,0.490949392,0.509942174,0.498106122,0.537605524
402.0193787,0.800932586,0.795761883,0.775175035,0.769767344,0.769855142,0.611509323,0.757558286,0.753067493,0.60515815,0.60159874,0.588890553,0.749451757,0.602531016,0.729726613,0.595879436,0.589051366,0.59859705,0.593346477,0.713132262,0.585034132,0.592103839,0.705715835,0.583428741,0.592616439,0.581199288,0.693488538,0.68727982,0.591676652,0.578309357,0.594537497,0.672123253,0.59605974,0.576514006,0.664724886,0.599467337,0.571852982,0.658013344,0.600485921,0.644828618,0.556790948,0.599841476,0.635648727,0.598535061,0.595104456,0.590586603,0.584352553,0.579732955,0.574877381,0.569207668,0.566128314,0.444905639,0.527898908,0.557064533,0.445840478,0.554181218,0.551634312,0.444694549,0.554501772,0.457712382,0.543332815,0.471527547,0.497015327,0.423722059,0.463525355,0.414522618,0.453340769,0.467011213,0.440697938,0.404980213,0.443610698,0.435994148,0.399523914,0.437880069,0.42836079,0.395035833,0.427090138,0.392254114,0.432670534,0.428394198,0.406446487,0.437703371,0.439526081,0.457887113,0.443081319,0.469150335,0.488577426,0.508872032,0.499377459,0.536199868
400.9410706,0.785970271,0.780498207,0.758027792,0.752052784,0.752222776,0.597102881,0.737254024,0.734785914,0.591668248,0.588370442,0.575414419,0.731195569,0.588973165,0.710448742,0.581215203,0.575020671,0.584693134,0.579192698,0.694347501,0.571000934,0.578660965,0.687992871,0.568528056,0.579472661,0.56728822,0.675863385,0.669377744,0.577875316,0.563106537,0.579601407,0.654383361,0.581905603,0.562427223,0.646451891,0.58547461,0.558635473,0.642495513,0.586900652,0.629695118,0.543772399,0.585225046,0.620780051,0.585432291,0.581344605,0.576147676,0.57098335,0.565293551,0.561922967,0.557295978,0.553031623,0.437845945,0.515920281,0.544877291,0.438156605,0.541825533,0.540263474,0.436838538,0.542810559,0.449589521,0.531002462,0.463316262,0.487226427,0.417266816,0.454798579,0.408123612,0.445325315,0.458596647,0.433444142,0.400093943,0.436150879,0.429807216,0.394848019,0.431350231,0.422742933,0.391047955,0.421562135,0.388862342,0.426461905,0.422770649,0.402870596,0.432721496,0.433923066,0.453588605,0.440244138,0.465108663,0.48481369,0.505577147,0.497382909,0.532931745
400.0166321,0.774017155,0.767384529,0.743628562,0.739186943,0.738138735,0.584293246,0.719265759,0.72009337,0.579229355,0.575991571,0.56387192,0.716877699,0.576976121,0.69395715,0.569942832,0.56212467,0.573320508,0.568792343,0.677794039,0.559025288,0.567078114,0.672161877,0.556969881,0.567183435,0.556132972,0.659798205,0.654533148,0.56665504,0.551337898,0.568422258,0.638570547,0.57017833,0.550025702,0.631686807,0.573057711,0.546833515,0.627138913,0.574611247,0.615587413,0.533058524,0.573770762,0.606156886,0.572626114,0.569851518,0.564967215,0.560110629,0.554390669,0.550474942,0.545378268,0.541832149,0.431405723,0.50444603,0.533846855,0.430317104,0.530688942,0.52942133,0.430730134,0.531804621,0.441445142,0.519919992,0.455389142,0.477786958,0.411211133,0.447550595,0.402349591,0.438277215,0.450612187,0.427161753,0.39432022,0.430240184,0.422934383,0.39002043,0.42444092,0.417442411,0.386402577,0.415643573,0.385694146,0.42044887,0.41751945,0.398741037,0.428030312,0.428501785,0.448259354,0.436908305,0.460507363,0.479652733,0.501209617,0.494207442,0.527822673
398.9379578,0.76303786,0.754975855,0.727586746,0.72520864,0.722132742,0.569779992,0.698423207,0.70420289,0.565576851,0.562079549,0.549278379,0.699374914,0.5616588,0.676286936,0.556024075,0.548762322,0.559034467,0.555586994,0.659644067,0.54366076,0.554675043,0.652969599,0.543037415,0.553101838,0.542654753,0.641769648,0.635385692,0.552240372,0.537835479,0.554539442,0.621086717,0.55542326,0.536260366,0.614795327,0.558692277,0.53397882,0.610943914,0.560329855,0.598881364,0.520729482,0.558863938,0.589703202,0.558969796,0.555695415,0.550938845,0.546221316,0.540212572,0.537023127,0.532100558,0.528234005,0.421567977,0.491358131,0.52102226,0.422001422,0.518084228,0.51622045,0.423332304,0.519328713,0.430976063,0.508050323,0.445545435,0.467505306,0.404345155,0.43824333,0.395274192,0.429739595,0.441148192,0.418532729,0.387386441,0.42142725,0.415287167,0.383998245,0.41677025,0.409558713,0.381141663,0.408451647,0.380627036,0.412829518,0.410179704,0.393561065,0.420696646,0.421809673,0.441324443,0.431334019,0.452950776,0.472425073,0.493267804,0.488418043,0.519927263
398.0132446,0.757470906,0.7479707,0.717548013,0.716065824,0.711724877,0.560361266,0.686163783,0.693184614,0.556980431,0.552868426,0.540161669,0.687891841,0.552064359,0.664268792,0.547200918,0.538969755,0.550009728,0.547364533,0.647636771,0.535214782,0.544634044,0.640171647,0.534228444,0.544509649,0.533671737,0.629481196,0.623000145,0.543262601,0.528395355,0.5449633,0.609131098,0.546920657,0.527613819,0.604249895,0.549464583,0.52441299,0.599626064,0.551256359,0.58765769,0.511249065,0.549854875,0.580032885,0.549592495,0.546288788,0.541628897,0.536836803,0.531506121,0.527915716,0.523700833,0.519468367,0.415720433,0.481829524,0.51186192,0.415923715,0.509484232,0.507755816,0.417172939,0.511078715,0.424373508,0.499087662,0.438966841,0.459796459,0.398930043,0.431498528,0.389484674,0.423150092,0.434291929,0.41249758,0.382113457,0.415163785,0.409482122,0.379017592,0.411522776,0.40431115,0.377391666,0.40360114,0.377493829,0.407317996,0.405188054,0.389735252,0.415375352,0.416531563,0.43588528,0.426692337,0.447245181,0.46655187,0.48744008,0.483540922,0.512648106
